"hgnc_symbol","ensembl_gene_id","ensembl_transcript_id","chromosome_name","start_position","end_position","strand","transcript_start","transcript_end","transcription_start_site","transcript_length","transcript_is_canonical","transcript_tsl","gene_biotype","transcript_biotype","ensembl_peptide_id"
"PIGN","ENSG00000197563","ENST00001021945","18",61905255,62187118,-1,62112578,62187096,62187096,2107,NA,"","protein_coding","protein_coding","ENSP00000691762"
"PIGN","ENSG00000197563","ENST00001021946","18",61905255,62187118,-1,62131369,62186993,62186993,1657,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000691763"
"PIGN","ENSG00000197563","ENST00001021947","18",61905255,62187118,-1,62135964,62187077,62187077,2713,NA,"","protein_coding","protein_coding","ENSP00000691764"
"PIGN","ENSG00000197563","ENST00001105272","18",61905255,62187118,-1,62154359,62187077,62187077,1127,NA,"","protein_coding","protein_coding","ENSP00000775075"
"PIGN","ENSG00000197563","ENST00001109448","18",61905255,62187118,-1,62123153,62187077,62187077,2033,NA,"","protein_coding","protein_coding","ENSP00000779253"
"PIGN","ENSG00000197563","ENST00001109449","18",61905255,62187118,-1,62130452,62187077,62187077,2820,NA,"","protein_coding","protein_coding","ENSP00000779254"
"PIGN","ENSG00000197563","ENST00001114881","18",61905255,62187118,-1,62117185,62187077,62187077,2911,NA,"","protein_coding","protein_coding","ENSP00000784686"
"PIGN","ENSG00000197563","ENST00001131922","18",61905255,62187118,-1,62041164,62187077,62187077,7957,NA,"","protein_coding","protein_coding","ENSP00000814977"
"TAP1","ENSG00000232367","ENST00000483345","HSCHR6_MHC_COX_CTG1",4257408,4266177,-1,4257408,4262341,4262341,2542,NA,"tsl2","protein_coding","retained_intron",""
"TAP1","ENSG00000232367","ENST00000440894","HSCHR6_MHC_COX_CTG1",4257408,4266177,-1,4257408,4266177,4266177,2959,1,"tsl1","protein_coding","protein_coding","ENSP00000402316"
"TAP1","ENSG00000232367","ENST00000468609","HSCHR6_MHC_COX_CTG1",4257408,4266177,-1,4257874,4260429,4260429,1031,NA,"tsl5","protein_coding","retained_intron",""
"CLRN1","ENSG00000163646","ENST00000295911","3",150926163,150972727,-1,150926163,150944236,150944236,1444,NA,"tsl1","protein_coding","protein_coding","ENSP00000295911"
"CLRN1","ENSG00000163646","ENST00000327047","3",150926163,150972727,-1,150926567,150972727,150972727,2087,1,"tsl1 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000322280"
"CLRN1","ENSG00000163646","ENST00000328863","3",150926163,150972727,-1,150927936,150972708,150972708,738,NA,"tsl1","protein_coding","protein_coding","ENSP00000329158"
"CLRN1","ENSG00000163646","ENST00000468836","3",150926163,150972727,-1,150928061,150972684,150972684,722,NA,"tsl3 (assigned to previous version 1)","protein_coding","protein_coding","ENSP00000419892"
"CLRN1","ENSG00000163646","ENST00000485607","3",150926163,150972727,-1,150928181,150944236,150944236,704,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"CLRN1","ENSG00000163646","ENST00000644099","3",150926163,150972727,-1,150940481,150972549,150972549,464,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000494762"
"CLRN1","ENSG00000163646","ENST00000472224","3",150926163,150972727,-1,150941415,150972714,150972714,606,NA,"tsl3","protein_coding","retained_intron",""
"CLRN1","ENSG00000163646","ENST00000645441","3",150926163,150972727,-1,150942590,150972550,150972550,468,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000496637"
"RAG2","ENSG00000175097","ENST00000524423","11",36575574,36598279,-1,36575574,36598232,36598232,529,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"RAG2","ENSG00000175097","ENST00000311485","11",36575574,36598279,-1,36591943,36598236,36598236,2388,1,"tsl1 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000308620"
"RAG2","ENSG00000175097","ENST00000529083","11",36575574,36598279,-1,36592585,36594755,36594755,1704,NA,"tsl3 (assigned to previous version 1)","protein_coding","protein_coding","ENSP00000436327"
"RAG2","ENSG00000175097","ENST00000527033","11",36575574,36598279,-1,36592585,36598236,36598236,1941,NA,"tsl4 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000436895"
"RAG2","ENSG00000175097","ENST00000532616","11",36575574,36598279,-1,36592585,36598236,36598236,2135,NA,"tsl4 (assigned to previous version 1)","protein_coding","protein_coding","ENSP00000432174"
"RAG2","ENSG00000175097","ENST00000534379","11",36575574,36598279,-1,36594595,36598233,36598233,539,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"RAG2","ENSG00000175097","ENST00000528428","11",36575574,36598279,-1,36594741,36598279,36598279,633,NA,"tsl2","protein_coding","protein_coding_CDS_not_defined",""
"RAG2","ENSG00000175097","ENST00000530276","11",36575574,36598279,-1,36594863,36598233,36598233,537,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"MPIG6B","ENSG00000230060","ENST00000467835","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3195882,3203998,3195882,2706,NA,"tsl3","protein_coding","retained_intron",""
"CLN8","ENSG00000278220","ENST00000631624","HSCHR8_7_CTG1",168436,199228,1,168436,183952,168436,668,NA,"tsl2","protein_coding","protein_coding","ENSP00000488606"
"CLN8","ENSG00000278220","ENST00000631978","HSCHR8_7_CTG1",168436,199228,1,168439,172159,168439,507,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"CLN8","ENSG00000278220","ENST00000631515","HSCHR8_7_CTG1",168436,199228,1,168446,172169,168446,568,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"CLN8","ENSG00000278220","ENST00000619400","HSCHR8_7_CTG1",168436,199228,1,176420,199228,176420,7111,1,"tsl1","protein_coding","protein_coding","ENSP00000482713"
"MPIG6B","ENSG00000230060","ENST00000426729","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200661,3203998,3200661,2392,NA,"tsl1","protein_coding","protein_coding","ENSP00000390272"
"CLN8","ENSG00000278220","ENST00000632266","HSCHR8_7_CTG1",168436,199228,1,176461,184225,176461,759,NA,"tsl2","protein_coding","protein_coding","ENSP00000488211"
"CLN8","ENSG00000278220","ENST00000631736","HSCHR8_7_CTG1",168436,199228,1,185582,193430,185582,585,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"CLN8","ENSG00000278220","ENST00000632971","HSCHR8_7_CTG1",168436,199228,1,186242,193424,186242,835,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"MPIG6B","ENSG00000230060","ENST00000457884","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200672,3203998,3200672,2362,1,"tsl1","protein_coding","protein_coding","ENSP00000391097"
"MPIG6B","ENSG00000230060","ENST00000422012","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200672,3203998,3200672,2290,NA,"tsl1","protein_coding","protein_coding","ENSP00000398061"
"MPIG6B","ENSG00000230060","ENST00000431888","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200672,3203998,3200672,2230,NA,"tsl1","protein_coding","protein_coding","ENSP00000390821"
"MPIG6B","ENSG00000230060","ENST00000417610","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200672,3203998,3200672,2249,NA,"tsl1","protein_coding","protein_coding","ENSP00000412747"
"MPIG6B","ENSG00000230060","ENST00000491949","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200672,3203998,3200672,2499,NA,"tsl2","protein_coding","retained_intron",""
"MPIG6B","ENSG00000230060","ENST00000460024","HSCHR6_MHC_COX_CTG1",3195882,3203998,1,3200672,3203998,3200672,2506,NA,"tsl1","protein_coding","retained_intron",""
"DNAH1","ENSG00000114841","ENST00000486752","3",52316319,52400492,1,52316319,52400491,52316319,13300,NA,"tsl2","protein_coding","retained_intron",""
"DNAH1","ENSG00000114841","ENST00000420323","3",52316319,52400492,1,52316319,52400492,52316319,13105,1,"tsl1 (assigned to previous version 6)","protein_coding","protein_coding","ENSP00000401514"
"DNAH1","ENSG00000114841","ENST00000497875","3",52316319,52400492,1,52317871,52353821,52317871,3833,NA,"tsl2","protein_coding","retained_intron",""
"DNAH1","ENSG00000114841","ENST00000466628","3",52316319,52400492,1,52361219,52362476,52361219,223,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"DNAH1","ENSG00000114841","ENST00000488988","3",52316319,52400492,1,52384874,52400487,52384874,4549,NA,"tsl2","protein_coding","retained_intron",""
"DNAH1","ENSG00000114841","ENST00000490713","3",52316319,52400492,1,52388547,52400487,52388547,3408,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000419071"
"DNAH1","ENSG00000114841","ENST00000480649","3",52316319,52400492,1,52388883,52392556,52388883,579,NA,"tsl4","protein_coding","protein_coding","ENSP00000418688"
"DNAH1","ENSG00000114841","ENST00000487254","3",52316319,52400492,1,52394597,52395409,52394597,565,NA,"tsl4","protein_coding","retained_intron",""
"RMRP","ENSG00000277027","ENST00000363046","9",35657750,35658019,-1,35657750,35658019,35658019,270,1,"tslNA","ribozyme","ribozyme",""
"SEC23B","ENSG00000101310","ENST00000336714","20",18507520,18561422,1,18507520,18561422,18507520,3471,NA,"tsl1 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000338844"
"SEC23B","ENSG00000101310","ENST00000646240","20",18507520,18561422,1,18507544,18510991,18507544,503,NA,"","protein_coding","protein_coding","ENSP00000495008"
"SEC23B","ENSG00000101310","ENST00000450074","20",18507520,18561422,1,18507544,18526531,18507544,1133,NA,"tsl5 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000403971"
"SEC23B","ENSG00000101310","ENST00000262544","20",18507520,18561422,1,18507555,18561422,18507555,3476,NA,"tsl5","protein_coding","protein_coding","ENSP00000262544"
"SEC23B","ENSG00000101310","ENST00000643747","20",18507520,18561422,1,18507520,18561422,18507520,3417,NA,"","protein_coding","protein_coding","ENSP00000496460"
"SEC23B","ENSG00000101310","ENST00000474619","20",18507520,18561422,1,18507933,18510931,18507933,232,NA,"tsl5","protein_coding","protein_coding","ENSP00000496118"
"SEC23B","ENSG00000101310","ENST00000645851","20",18507520,18561422,1,18507940,18511014,18507940,572,NA,"","protein_coding","protein_coding","ENSP00000496507"
"SEC23B","ENSG00000101310","ENST00000377465","20",18507520,18561422,1,18507940,18561422,18507940,3358,NA,"tsl1 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000366685"
"SEC23B","ENSG00000101310","ENST00000650089","20",18507520,18561422,1,18507940,18561415,18507940,3026,1,"","protein_coding","protein_coding","ENSP00000497473"
"SEC23B","ENSG00000101310","ENST00000494645","20",18507520,18561422,1,18510977,18515984,18510977,473,NA,"tsl2","protein_coding","retained_intron",""
"SEC23B","ENSG00000101310","ENST00000422877","20",18507520,18561422,1,18542368,18560833,18542368,834,NA,"tsl3","protein_coding","protein_coding","ENSP00000409882"
"SEC23B","ENSG00000101310","ENST00000874272","20",18507520,18561422,1,18507520,18561422,18507520,3678,NA,"","protein_coding","protein_coding","ENSP00000544331"
"SEC23B","ENSG00000101310","ENST00000874273","20",18507520,18561422,1,18507583,18561422,18507583,3297,NA,"","protein_coding","protein_coding","ENSP00000544332"
"SEC23B","ENSG00000101310","ENST00000874274","20",18507520,18561422,1,18507583,18561422,18507583,3387,NA,"","protein_coding","protein_coding","ENSP00000544333"
"SEC23B","ENSG00000101310","ENST00000874275","20",18507520,18561422,1,18507520,18561422,18507520,3399,NA,"","protein_coding","protein_coding","ENSP00000544334"
"SEC23B","ENSG00000101310","ENST00000874276","20",18507520,18561422,1,18507520,18561422,18507520,3483,NA,"","protein_coding","protein_coding","ENSP00000544335"
"SEC23B","ENSG00000101310","ENST00000874277","20",18507520,18561422,1,18507520,18561422,18507520,3405,NA,"","protein_coding","protein_coding","ENSP00000544336"
"SEC23B","ENSG00000101310","ENST00000874278","20",18507520,18561422,1,18507520,18561422,18507520,3210,NA,"","protein_coding","protein_coding","ENSP00000544337"
"SEC23B","ENSG00000101310","ENST00000874279","20",18507520,18561422,1,18507936,18561422,18507936,3454,NA,"","protein_coding","protein_coding","ENSP00000544338"
"VARS1","ENSG00000226589","ENST00000472262","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3254760,3255424,3255424,392,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"SEC23B","ENSG00000101310","ENST00000874280","20",18507520,18561422,1,18507520,18561422,18507520,3709,NA,"","protein_coding","protein_coding","ENSP00000544339"
"SEC23B","ENSG00000101310","ENST00000874281","20",18507520,18561422,1,18507583,18561422,18507583,3379,NA,"","protein_coding","protein_coding","ENSP00000544340"
"SEC23B","ENSG00000101310","ENST00000874282","20",18507520,18561422,1,18507520,18561422,18507520,3378,NA,"","protein_coding","protein_coding","ENSP00000544341"
"SEC23B","ENSG00000101310","ENST00000874283","20",18507520,18561422,1,18507583,18561422,18507583,3309,NA,"","protein_coding","protein_coding","ENSP00000544342"
"SEC23B","ENSG00000101310","ENST00000874284","20",18507520,18561422,1,18507583,18561121,18507583,3047,NA,"","protein_coding","protein_coding","ENSP00000544343"
"SEC23B","ENSG00000101310","ENST00000874285","20",18507520,18561422,1,18510833,18561422,18510833,2902,NA,"","protein_coding","protein_coding","ENSP00000544344"
"SEC23B","ENSG00000101310","ENST00000929133","20",18507520,18561422,1,18507520,18561121,18507520,3128,NA,"","protein_coding","protein_coding","ENSP00000599192"
"SEC23B","ENSG00000101310","ENST00000929134","20",18507520,18561422,1,18507520,18561422,18507520,3462,NA,"","protein_coding","protein_coding","ENSP00000599193"
"SEC23B","ENSG00000101310","ENST00000929135","20",18507520,18561422,1,18507583,18561422,18507583,3324,NA,"","protein_coding","protein_coding","ENSP00000599194"
"SEC23B","ENSG00000101310","ENST00000929136","20",18507520,18561422,1,18507583,18561422,18507583,3051,NA,"","protein_coding","protein_coding","ENSP00000599195"
"SEC23B","ENSG00000101310","ENST00000929137","20",18507520,18561422,1,18507583,18561422,18507583,3336,NA,"","protein_coding","protein_coding","ENSP00000599196"
"SEC23B","ENSG00000101310","ENST00000949712","20",18507520,18561422,1,18507940,18561422,18507940,3347,NA,"","protein_coding","protein_coding","ENSP00000619771"
"VARS1","ENSG00000226589","ENST00000457796","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3254760,3273193,3273193,4312,1,"tsl1","protein_coding","protein_coding","ENSP00000403359"
"SEC23B","ENSG00000101310","ENST00000949713","20",18507520,18561422,1,18507520,18561422,18507520,3460,NA,"","protein_coding","protein_coding","ENSP00000619772"
"SEC23B","ENSG00000101310","ENST00000949714","20",18507520,18561422,1,18507583,18561422,18507583,3129,NA,"","protein_coding","protein_coding","ENSP00000619773"
"VARS1","ENSG00000226589","ENST00000482263","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3256472,3257293,3257293,619,NA,"tsl2","protein_coding","retained_intron",""
"VARS1","ENSG00000226589","ENST00000428796","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3257697,3259831,3259831,863,NA,"tsl5","protein_coding","protein_coding","ENSP00000416833"
"SEC23B","ENSG00000101310","ENST00000949715","20",18507520,18561422,1,18507520,18561422,18507520,3468,NA,"","protein_coding","protein_coding","ENSP00000619774"
"SEC23B","ENSG00000101310","ENST00000949716","20",18507520,18561422,1,18507520,18561422,18507520,3042,NA,"","protein_coding","protein_coding","ENSP00000619775"
"VARS1","ENSG00000226589","ENST00000469542","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3257793,3259436,3259436,728,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"VARS1","ENSG00000226589","ENST00000466721","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3258119,3259167,3259167,612,NA,"tsl3","protein_coding","retained_intron",""
"VARS1","ENSG00000226589","ENST00000478549","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3258120,3258992,3258992,793,NA,"tsl3","protein_coding","retained_intron",""
"SEC23B","ENSG00000101310","ENST00000973507","20",18507520,18561422,1,18507564,18561414,18507564,3294,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000643324"
"VARS1","ENSG00000226589","ENST00000462575","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3258600,3259662,3259662,845,NA,"tsl5","protein_coding","retained_intron",""
"VARS1","ENSG00000226589","ENST00000488448","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3258935,3260481,3260481,885,NA,"tsl5","protein_coding","retained_intron",""
"SEC23B","ENSG00000101310","ENST00000973508","20",18507520,18561422,1,18507564,18561120,18507564,3103,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000643325"
"VARS1","ENSG00000226589","ENST00000483266","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3258942,3259671,3259671,450,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"VARS1","ENSG00000226589","ENST00000486768","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3259654,3261678,3261678,662,NA,"tsl3","protein_coding","retained_intron",""
"VARS1","ENSG00000226589","ENST00000478826","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3261841,3270200,3270200,1007,NA,"tsl5","protein_coding","retained_intron",""
"SEC23B","ENSG00000101310","ENST00000973509","20",18507520,18561422,1,18507916,18561078,18507916,3092,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000643326"
"VARS1","ENSG00000226589","ENST00000495738","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3262489,3269518,3269518,658,NA,"tsl3","protein_coding","retained_intron",""
"VARS1","ENSG00000226589","ENST00000424984","HSCHR6_MHC_COX_CTG1",3254760,3273193,-1,3270226,3272739,3272739,804,NA,"tsl1","protein_coding","protein_coding","ENSP00000413365"
"SEC23B","ENSG00000101310","ENST00000973510","20",18507520,18561422,1,18507940,18561076,18507940,2581,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000643327"
"SEC23B","ENSG00000101310","ENST00000973511","20",18507520,18561422,1,18507940,18561015,18507940,2537,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000643328"
"SEC23B","ENSG00000101310","ENST00001019553","20",18507520,18561422,1,18507588,18561089,18507588,3115,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000689370"
"SEC23B","ENSG00000101310","ENST00001019554","20",18507520,18561422,1,18507916,18560955,18507916,2629,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000689371"
"SEC23B","ENSG00000101310","ENST00001059738","20",18507520,18561422,1,18507544,18561080,18507544,2971,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729554"
"ADAM9","ENSG00000282230","ENST00000632227","HSCHR8_9_CTG1",7546,10827,1,7546,9312,7546,91,NA,"tsl1","protein_coding","retained_intron",""
"ADAM9","ENSG00000282230","ENST00000631491","HSCHR8_9_CTG1",7546,10827,1,7546,10684,7546,1463,1,"tsl1","protein_coding","protein_coding","ENSP00000488700"
"ADAM9","ENSG00000282230","ENST00000633382","HSCHR8_9_CTG1",7546,10827,1,7546,10820,7546,1599,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"SEC23B","ENSG00000101310","ENST00001059739","20",18507520,18561422,1,18507910,18561413,18507910,3068,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729555"
"ADAM9","ENSG00000282230","ENST00000632061","HSCHR8_9_CTG1",7546,10827,1,7546,10827,7546,1606,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"ADAM9","ENSG00000282230","ENST00000633217","HSCHR8_9_CTG1",7546,10827,1,7546,10827,7546,1606,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"SEC23B","ENSG00000101310","ENST00001059740","20",18507520,18561422,1,18507898,18561124,18507898,2793,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729556"
"SEC23B","ENSG00000101310","ENST00001059741","20",18507520,18561422,1,18507900,18561120,18507900,2785,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729557"
"SEC23B","ENSG00000101310","ENST00001059742","20",18507520,18561422,1,18507910,18561014,18507910,2501,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729558"
"SEC23B","ENSG00000101310","ENST00001059743","20",18507520,18561422,1,18507919,18561016,18507919,2828,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729559"
"SEC23B","ENSG00000101310","ENST00001059744","20",18507520,18561422,1,18507940,18561015,18507940,2705,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000729560"
"SEC23B","ENSG00000101310","ENST00001108525","20",18507520,18561422,1,18507520,18534360,18507520,3415,NA,"","protein_coding","protein_coding","ENSP00000778330"
"SEC23B","ENSG00000101310","ENST00001132039","20",18507520,18561422,1,18507940,18561422,18507940,3033,NA,"","protein_coding","protein_coding","ENSP00000815138"
"LRTOMT","ENSG00000284922","ENST00000307198","11",72080331,72110782,1,72080331,72110777,72080331,3604,1,"tsl2","protein_coding","protein_coding","ENSP00000305742"
"LRTOMT","ENSG00000284922","ENST00000646163","11",72080331,72110782,1,72080777,72108027,72080777,773,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000494749"
"LRTOMT","ENSG00000284922","ENST00000643715","11",72080331,72110782,1,72080845,72109032,72080845,1002,NA,"","protein_coding","protein_coding","ENSP00000496019"
"LRTOMT","ENSG00000284922","ENST00000439209","11",72080331,72110782,1,72080859,72108802,72080859,801,NA,"tsl3","protein_coding","protein_coding","ENSP00000395139"
"LRTOMT","ENSG00000284922","ENST00000427369","11",72080331,72110782,1,72080859,72110779,72080859,3299,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000409403"
"LRTOMT","ENSG00000284922","ENST00000544409","11",72080331,72110782,1,72080859,72110782,72080859,3182,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000440969"
"NEU1","ENSG00000234343","ENST00000461380","HSCHR6_MHC_DBB_CTG1",3105437,3110684,-1,3105437,3110574,3110574,4616,NA,"tsl2","protein_coding","retained_intron",""
"NEU1","ENSG00000234343","ENST00000466841","HSCHR6_MHC_DBB_CTG1",3105437,3110684,-1,3106830,3110583,3110583,2214,NA,"tsl2","protein_coding","retained_intron",""
"NEU1","ENSG00000234343","ENST00000460116","HSCHR6_MHC_DBB_CTG1",3105437,3110684,-1,3106830,3110594,3110594,1762,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000435814"
"NEU1","ENSG00000234343","ENST00000460245","HSCHR6_MHC_DBB_CTG1",3105437,3110684,-1,3106830,3110600,3110600,1875,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000433943"
"NEU1","ENSG00000234343","ENST00000434496","HSCHR6_MHC_DBB_CTG1",3105437,3110684,-1,3106830,3110684,3110684,2045,1,"tsl1","protein_coding","protein_coding","ENSP00000409489"
"VARS2","ENSG00000236178","ENST00000383369","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2393951,2406057,2393951,4073,NA,"tsl1","protein_coding","protein_coding","ENSP00000372860"
"VARS2","ENSG00000236178","ENST00000431578","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2393998,2397537,2393998,1103,NA,"tsl2","protein_coding","protein_coding","ENSP00000415560"
"VARS2","ENSG00000236178","ENST00000470805","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2394012,2397544,2394012,863,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"VARS2","ENSG00000236178","ENST00000416187","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2394128,2395162,2394128,460,NA,"tsl2","protein_coding","protein_coding","ENSP00000414807"
"VARS2","ENSG00000236178","ENST00000474247","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2396166,2397499,2396166,719,NA,"tsl3","protein_coding","retained_intron",""
"VARS2","ENSG00000236178","ENST00000462127","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2398392,2406057,2398392,3399,NA,"tsl5","protein_coding","retained_intron",""
"VARS2","ENSG00000236178","ENST00000492221","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2399424,2406057,2399424,2228,NA,"tsl1","protein_coding","protein_coding_CDS_not_defined",""
"VARS2","ENSG00000236178","ENST00000476604","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2401728,2405272,2401728,988,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"VARS2","ENSG00000236178","ENST00000464968","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2402181,2403103,2402181,552,NA,"tsl3","protein_coding","retained_intron",""
"VARS2","ENSG00000236178","ENST00000462755","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2402806,2406057,2402806,2000,NA,"tsl2","protein_coding","retained_intron",""
"VARS2","ENSG00000236178","ENST00000553245","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2394077,2406054,2394077,3609,1,"tsl2","protein_coding","protein_coding","ENSP00000447141"
"VARS2","ENSG00000236178","ENST00000549900","HSCHR6_MHC_COX_CTG1",2393951,2406057,1,2393951,2406054,2393951,4064,NA,"tsl1","protein_coding","protein_coding","ENSP00000447763"
"TAP2","ENSG00000228582","ENST00000414145","HSCHR6_MHC_COX_CTG1",4234034,4250979,-1,4234034,4250926,4250926,2497,NA,"tsl1","protein_coding","protein_coding","ENSP00000401377"
"TAP2","ENSG00000228582","ENST00000443713","HSCHR6_MHC_COX_CTG1",4234034,4250979,-1,4237615,4250979,4250979,5684,NA,"tsl1","protein_coding","protein_coding","ENSP00000394101"
"TAP2","ENSG00000228582","ENST00000485043","HSCHR6_MHC_COX_CTG1",4234034,4250979,-1,4241144,4242927,4242927,849,NA,"tsl2","protein_coding","retained_intron",""
"TAP2","ENSG00000228582","ENST00000463174","HSCHR6_MHC_COX_CTG1",4234034,4250979,-1,4244495,4244933,4244933,274,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"TAP2","ENSG00000228582","ENST00000620674","HSCHR6_MHC_COX_CTG1",4234034,4250979,-1,4237610,4250969,4250969,5676,1,"tsl5","protein_coding","protein_coding","ENSP00000479683"
"NEU1","ENSG00000227315","ENST00000465161","HSCHR6_MHC_COX_CTG1",3335076,3340324,-1,3335076,3340214,3340214,4617,NA,"tsl2","protein_coding","retained_intron",""
"NEU1","ENSG00000227315","ENST00000492929","HSCHR6_MHC_COX_CTG1",3335076,3340324,-1,3336470,3340223,3340223,2214,NA,"tsl2","protein_coding","retained_intron",""
"NEU1","ENSG00000227315","ENST00000473972","HSCHR6_MHC_COX_CTG1",3335076,3340324,-1,3336470,3340240,3340240,1875,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000432824"
"NEU1","ENSG00000227315","ENST00000439648","HSCHR6_MHC_COX_CTG1",3335076,3340324,-1,3336470,3340324,3340324,2045,1,"tsl1","protein_coding","protein_coding","ENSP00000408207"
"NEU1","ENSG00000227315","ENST00000477637","HSCHR6_MHC_COX_CTG1",3335076,3340324,-1,3336653,3340234,3340234,1579,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000432761"
"VARS1","ENSG00000096171","ENST00000469502","HSCHR6_MHC_DBB_CTG1",3025292,3043727,-1,3025292,3025956,3025956,392,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"FANCI","ENSG00000140525","ENST00000674831","15",89243854,89318091,1,89243945,89318091,89243945,5859,NA,"","protein_coding","protein_coding","ENSP00000502474"
"FANCI","ENSG00000140525","ENST00000300027","15",89243854,89318091,1,89243945,89318091,89243945,5547,NA,"tsl5","protein_coding","protein_coding","ENSP00000300027"
"FANCI","ENSG00000140525","ENST00000568670","15",89243854,89318091,1,89243973,89260765,89243973,285,NA,"tsl3","protein_coding","protein_coding_CDS_not_defined",""
"FANCI","ENSG00000140525","ENST00000567891","15",89243854,89318091,1,89243975,89261847,89243975,584,NA,"tsl3","protein_coding","protein_coding","ENSP00000455735"
"FANCI","ENSG00000140525","ENST00000310775","15",89243854,89318091,1,89243979,89317131,89243979,4733,1,"tsl1 (assigned to previous version 11)","protein_coding","protein_coding","ENSP00000310842"
